Subject,Predicate,Object,Section,Organism,PMCID
DeclarationOfClinicallyExtremelyVulnerableStatus,shouldBeBasedOn,ComorbidityRiskAssessment,Discussion,Human,8013591
ProlongedShielding,requiresConsiderationOf,AdverseEffect,Discussion,Human,8013591
MedicalAttention,canBeRequiredDespite,BenignOverallOutcome,Discussion,Human,8013591
COVID19Pandemic,causedBy,SARSCoV2,Introduction,Human,9111612
VaccinationAgainstSARSCoV2,isPrimaryToolFor,COVID19PandemicControl,Introduction,Human,9111612
COVID19Vaccine,hasOutcome,GenerallyWellToleratedInGeneralPopulation,Introduction,Human,9111612
Disability,associatedWith,LowerVaccinationRate,Introduction,Human,9111612
Disability,associatedWith,HigherRiskOfSevereCOVID19Illness,Introduction,Human,9111612
HigherRiskOfSevereCOVID19Illness,associatedWith,UnderlyingMedicalCondition,Introduction,Human,9111612
HigherRiskOfSevereCOVID19Illness,associatedWith,LivingSituation,Introduction,Human,9111612
HigherRiskOfSevereCOVID19Illness,associatedWith,DifficultyFollowingPrecautions,Introduction,Human,9111612
DravetSyndrome,isA,SevereDevelopmentalAndEpilepticEncephalopathy,Introduction,Human,9111612
DravetSyndrome,hasPrevalence,RareDiseaseFrequency,Introduction,Human,9111612
DravetSyndrome,causedBy,SCN1APathogenicVariant,Introduction,Human,9111612
SCN1APathogenicVariant,accountsFor,MajorityOfDravetSyndrome,Introduction,Human,9111612
DravetSyndrome,characterizedBy,ProlongedSeizure,Introduction,Human,9111612
DravetSyndrome,characterizedBy,IntractableSeizure,Introduction,Human,9111612
DravetSyndrome,hasAgeOfOnset,EarlyChildhood,Introduction,Human,9111612
DravetSyndrome,associatedWith,IntellectualDisability,Introduction,Human,9111612
DravetSyndrome,associatedWith,MotorImpairment,Introduction,Human,9111612
DravetSyndrome,associatedWith,FunctionalLimitation,Introduction,Human,9111612
Vaccination,isCommonSeizureTriggerIn,DravetSyndrome,Introduction,Human,9111612
ChildhoodVaccinationTiming,coincidesWith,InitialSeizureOnsetInSomeDravetSyndrome,Introduction,Human,9111612
SeizureAfterVaccination,canOccurWithin,TemporalProximityWindow,Introduction,Human,9111612
PertussisVaccine,historicallyLinkedTo,VaccineEncephalopathyAllegation,Introduction,Human,9111612
AllegedVaccineEncephalopathyCase,oftenIs,DravetSyndromeWithDeNovoSCN1AVariant,Introduction,Human,9111612
SeizureInDravetSyndrome,triggeredBy,Hyperthermia,Introduction,Human,9111612
Hyperthermia,includes,Fever,Introduction,Human,9111612
VaccineTriggeredSeizureInDravetSyndrome,canOccurWithout,Fever,Introduction,Human,9111612
VaccineTriggeredSeizureInDravetSyndrome,implicates,ImmuneRelatedPathway,Introduction,Human,9111612
VaccinationDecision,complexFor,DravetSyndromeCaregiver,Introduction,Human,9111612
ExpertConsensus,supports,VaccinationInDravetSyndrome,Introduction,Human,9111612
ProphylacticMeasure,includes,AntipyreticUse,Introduction,Human,9111612
ProphylacticMeasure,includes,BridgeAntiseizureMedicationUse,Introduction,Human,9111612
COVID19Pandemic,increases,PsychosocialStressForDravetSyndromeFamily,Introduction,Human,9111612
COVID19VaccinationDecision,amplifiedBy,PriorVaccineProximateSeizureHistory,Introduction,Human,9111612
PriorReportOfCOVID19VaccinationInDravetSyndrome,shows,LowSeizureIncreaseFrequency,Introduction,Human,9111612
EvidenceBase,limitedBy,SmallSampleSize,Introduction,Human,9111612
Aim,collects,COVID19VaccinationExperienceInDravetSyndrome,Introduction,Human,9111612
Aim,collects,PreventativeMeasureUseAroundVaccination,Introduction,Human,9111612
Aim,collects,SideEffectProfileAfterVaccination,Introduction,Human,9111612
Aim,collects,SeizureActivityChangeAfterVaccination,Introduction,Human,9111612
Aim,collects,VaccineHesitancyReasonInUnvaccinatedDravetSyndrome,Introduction,Human,9111612
DravetSyndromeFoundation,develops,OnlineQuestionnaire,Methods,Human,9111612
OnlineQuestionnaire,developedWith,ClinicianAdvisoryPanel,Methods,Human,9111612
OnlineQuestionnaire,captures,VaccinationExperience,Methods,Human,9111612
OnlineQuestionnaire,captures,VaccinationHesitancyReason,Methods,Human,9111612
OnlineQuestionnaire,distributedTo,DravetSyndromeFoundationFamilyNetwork,Methods,Human,9111612
OnlineQuestionnaire,postedTo,FacebookCaregiverSupportGroup,Methods,Human,9111612
InvitationToParticipate,sentVia,Email,Methods,Human,9111612
InvitationToParticipate,postedVia,SocialMedia,Methods,Human,9111612
QuestionnaireResponse,is,DeidentifiedInformation,Methods,Human,9111612
QuestionnaireResponse,includes,DemographicsOfPersonWithDravetSyndrome,Methods,Human,9111612
QuestionnaireResponse,includes,VaccinationStatus,Methods,Human,9111612
VaccinationRecord,includes,VaccineType,Methods,Human,9111612
VaccinationRecord,includes,SideEffect,Methods,Human,9111612
VaccinationRecord,includes,PreventativeMeasure,Methods,Human,9111612
VaccinationRecord,includes,SeizureActivityChange,Methods,Human,9111612
UnvaccinatedCaregiver,askedAbout,IntentToVaccinate,Methods,Human,9111612
UnvaccinatedCaregiver,askedAbout,ReasonForDecision,Methods,Human,9111612
QuestionFormat,includes,MultipleChoiceResponse,Methods,Human,9111612
QuestionFormat,includes,OpenEndedResponse,Methods,Human,9111612
Consent,collectedFor,UseOfDeidentifiedData,Methods,Human,9111612
IncompleteResponse,excludedFrom,Analysis,Methods,Human,9111612
EthicsApproval,grantedBy,UniversityHealthNetworkResearchEthicsBoard,Methods,Human,9111612
ResponseSet,represents,CaregiverOfPersonWithDravetSyndrome,Results,Human,9111612
DravetSyndromePopulation,locatedIn,UnitedStates,Results,Human,9111612
DravetSyndromePopulation,locatedIn,Canada,Results,Human,9111612
DravetSyndromePopulation,locatedIn,Australia,Results,Human,9111612
DravetSyndromePopulation,locatedIn,Europe,Results,Human,9111612
DravetSyndromePopulation,locatedIn,Asia,Results,Human,9111612
DravetSyndromePopulation,livesWith,Family,Results,Human,9111612
DravetSyndromePopulation,canLiveIn,GroupHome,Results,Human,9111612
GeneticTestingResult,commonlyIncludes,SCN1APathogenicVariant,Results,Human,9111612
DravetSyndromePopulation,canHaveVariantIn,OtherGene,Results,Human,9111612
DravetSyndromePopulation,canHave,NoVariantIdentified,Results,Human,9111612
DravetSyndromePopulation,canHave,NoGeneticTesting,Results,Human,9111612
COVID19VaccinationEligibility,restrictedBy,AgeCriteria,Results,Human,9111612
VaccinatedIndividualWithDravetSyndrome,received,COVID19Vaccine,Results,Human,9111612
COVID19VaccineType,includes,PfizerBioNTech,Results,Human,9111612
COVID19VaccineType,includes,Moderna,Results,Human,9111612
COVID19VaccineType,includes,OxfordAstraZeneca,Results,Human,9111612
COVID19VaccineType,includes,JohnsonAndJohnsonJanssen,Results,Human,9111612
VaccinationSchedule,canBe,CompletedSchedule,Results,Human,9111612
VaccinationSchedule,canBe,PartialSchedule,Results,Human,9111612
PartialSchedule,includes,FirstDoseOnly,Results,Human,9111612
CaregiverIntent,supports,CompletionOfSecondDose,Results,Human,9111612
COVID19Vaccination,oftenCauses,NoSideEffectInDravetSyndrome,Results,Human,9111612
COVID19VaccinationSideEffect,commonlyIncludes,Lethargy,Results,Human,9111612
COVID19VaccinationSideEffect,commonlyIncludes,InjectionSiteSoreness,Results,Human,9111612
COVID19VaccinationSideEffect,canInclude,Headache,Results,Human,9111612
COVID19VaccinationSideEffect,canInclude,MusclePain,Results,Human,9111612
COVID19VaccinationSideEffect,canInclude,Nausea,Results,Human,9111612
COVID19VaccinationSideEffect,canInclude,Chills,Results,Human,9111612
COVID19VaccinationSideEffect,canInclude,Fever,Results,Human,9111612
COVID19VaccinationSideEffect,canInclude,AllergicReaction,Results,Human,9111612
AllergicReaction,canInclude,FacialRedness,Results,Human,9111612
AllergicReaction,canInclude,FacialSwelling,Results,Human,9111612
AllergicReaction,canInclude,NeckSwelling,Results,Human,9111612
SymptomAssessment,difficultIn,LimitedCommunicationAbility,Results,Human,9111612
SideEffectTiming,oftenOccursWithin,FirstDayAfterVaccination,Results,Human,9111612
SecondDose,associatedWith,MoreFrequentSystemicSideEffect,Results,Human,9111612
COVID19Vaccination,canAssociateWith,IncreasedSeizureActivity,Results,Human,9111612
IncreasedSeizureActivity,canOccurAfter,FirstDose,Results,Human,9111612
IncreasedSeizureActivity,canOccurAfter,SecondDose,Results,Human,9111612
Fever,canTrigger,SeizureAfterVaccination,Results,Human,9111612
AntipyreticMedication,canControl,FeverAfterVaccination,Results,Human,9111612
FeverControl,canReduce,SeizureAfterVaccination,Results,Human,9111612
COVID19Vaccination,notAssociatedWith,StatusEpilepticusInThisCohort,Results,Human,9111612
PreventativeMeasureUseAroundVaccination,includes,AntipyreticUseBeforeVaccination,Results,Human,9111612
PreventativeMeasureUseAroundVaccination,includes,AntipyreticUseAfterVaccination,Results,Human,9111612
PreventativeMeasureUseAroundVaccination,includes,BridgeAntiseizureMedicationUse,Results,Human,9111612
BridgeAntiseizureMedication,includes,Clonazepam,Results,Human,9111612
BridgeAntiseizureMedication,includes,Clobazam,Results,Human,9111612
BridgeAntiseizureMedication,includes,Lorazepam,Results,Human,9111612
BridgeAntiseizureMedication,includes,Clorazepate,Results,Human,9111612
BridgeAntiseizureMedication,includes,Diazepam,Results,Human,9111612
AntipyreticUse,commonlyOccursIn,FirstDayAfterVaccination,Results,Human,9111612
PreventativeMeasureUse,notClearlyPreventativeFor,SeizureIncrease,Results,Human,9111612
AntipyreticUseAfterFirstDose,associatedWith,ReportedSeizureIncrease,Results,Human,9111612
BridgeAntiseizureMedicationUse,associatedWith,ReportedSeizureIncrease,Results,Human,9111612
ReactiveMedicationUse,canExplain,AssociationWithSeizureIncrease,Results,Human,9111612
PoorBaselineSeizureControl,mayIncreaseLikelihoodOf,PreventativeMeasureUse,Results,Human,9111612
UnvaccinatedIndividualWithDravetSyndrome,existsIn,EligibleAgeGroup,Results,Human,9111612
UnvaccinatedIndividualWithDravetSyndrome,existsIn,IneligibleAgeGroup,Results,Human,9111612
VaccineHesitancy,highIn,DravetSyndromeCaregiverPopulation,Results,Human,9111612
PriorVaccineProximateSeizure,associatedWith,DecisionNotToVaccinate,Results,Human,9111612
ReasonForNotVaccinating,includes,FearOfIncreasedSeizureActivity,Results,Human,9111612
ReasonForNotVaccinating,includes,ConcernAboutVaccineSafety,Results,Human,9111612
ReasonForNotVaccinating,includes,BeliefVaccineNotNecessary,Results,Human,9111612
ReasonForNotVaccinating,includes,ConcernAboutVaccineNewness,Results,Human,9111612
ReasonForNotVaccinating,includes,ConcernAboutLackOfFullRegulatoryApproval,Results,Human,9111612
ReasonForNotVaccinating,includes,ConcernAboutLongTermSideEffect,Results,Human,9111612
ReasonForNotVaccinating,includes,DesireForDravetSpecificVaccinationData,Results,Human,9111612
MisinformationConcern,presentIn,SomeCaregiverResponse,Results,Human,9111612
COVID19Vaccine,isBestDefenseAgainst,SevereCOVID19Illness,Discussion,Human,9111612
DravetSyndrome,mayHaveHigherExposureRiskTo,SARSCoV2,Discussion,Human,9111612
HigherExposureRisk,associatedWith,DifficultyMaintainingFaceCovering,Discussion,Human,9111612
HigherExposureRisk,associatedWith,DifficultyMaintainingSocialDistancing,Discussion,Human,9111612
DravetSyndrome,hasSeizureTrigger,InfectiousIllness,Discussion,Human,9111612
DravetSyndrome,hasSeizureTrigger,Vaccine,Discussion,Human,9111612
DravetSyndrome,hasSeizureTrigger,Fever,Discussion,Human,9111612
FamilyPreventativeBehavior,includes,SocialIsolation,Discussion,Human,9111612
SocialIsolation,increases,PsychosocialBurden,Discussion,Human,9111612
Vaccination,reducesNeedFor,ExtensivePreventativeMeasures,Discussion,Human,9111612
COVID19VaccinationInDravetSyndrome,hasOutcome,PositiveOverallExperience,Discussion,Human,9111612
IncreasedSeizureActivityAfterVaccination,occursIn,MinorityOfVaccinatedIndividuals,Discussion,Human,9111612
StatusEpilepticusAfterCOVID19Vaccination,notObservedIn,ThisCohort,Discussion,Human,9111612
FeverAfterSecondDose,moreCommonThan,FeverAfterFirstDose,Discussion,Human,9111612
SeizureIncreaseAfterVaccination,similarAcross,DoseNumber,Discussion,Human,9111612
SeizureAfterVaccination,oftenAssociatedWith,Fever,Discussion,Human,9111612
BridgeAntiseizureMedicationUse,canBe,ProactiveMeasure,Discussion,Human,9111612
BridgeAntiseizureMedicationUse,canBe,ReactiveMeasure,Discussion,Human,9111612
AntipyreticUse,usefulFor,FeverReduction,Discussion,Human,9111612
FeverReduction,canReduce,SeizureActivity,Discussion,Human,9111612
VaccineHesitancy,drivenBy,FearOfSeizureIncrease,Discussion,Human,9111612
RealWorldExperienceData,addresses,CaregiverConcernAboutSeizureIncrease,Discussion,Human,9111612
Caregiver,wants,DiseaseSpecificSafetyInformation,Discussion,Human,9111612
COVID19InfectionInYoungPeople,canCause,NeurologicalManifestation,Discussion,Human,9111612
NeurologicalManifestation,canBe,LifeThreateningNeurologicalDisorder,Discussion,Human,9111612
LifeThreateningNeurologicalDisorder,includes,AsepticMeningitis,Discussion,Human,9111612
LifeThreateningNeurologicalDisorder,includes,Encephalitis,Discussion,Human,9111612
LifeThreateningNeurologicalDisorder,includes,AcuteDisseminatedEncephalomyelitis,Discussion,Human,9111612
LifeThreateningNeurologicalDisorder,includes,Stroke,Discussion,Human,9111612
LifeThreateningNeurologicalDisorder,includes,GuillainBarreSyndrome,Discussion,Human,9111612
LifeThreateningNeurologicalDisorder,includes,SevereEncephalopathy,Discussion,Human,9111612
PreExistingNeurologicalDisorder,increasesRiskOf,COVIDRelatedNeurologicalComplication,Discussion,Human,9111612
Epilepsy,isA,PreExistingNeurologicalDisorder,Discussion,Human,9111612
DravetSyndrome,isA,PreExistingNeurologicalDisorder,Discussion,Human,9111612
COVID19InfectionInDravetSyndrome,canAssociateWith,SeizureWorsening,Discussion,Human,9111612
COVID19Infection,canAssociateWith,SeizureOnset,Discussion,Human,9111612
COVID19Infection,canAssociateWith,StatusEpilepticus,Discussion,Human,9111612
AvoidingCOVID19Infection,isUrgentNeedFor,MedicallyVulnerableIndividual,Discussion,Human,9111612
Limitation,includes,RetrospectiveSurveyDesign,Discussion,Human,9111612
RetrospectiveSurveyDesign,associatedWith,RecallBias,Discussion,Human,9111612
RetrospectiveSurveyDesign,associatedWith,ParticipationBias,Discussion,Human,9111612
AgeEligibilityRestriction,limits,YoungerChildVaccinationExperienceData,Discussion,Human,9111612
SeizureTriggerProfile,changesWith,AgeInDravetSyndrome,Discussion,Human,9111612
AdultDravetSyndrome,associatedWith,LowerStatusEpilepticusIncidence,Discussion,Human,9111612
VaccinationAgainstSARSCoV2,isMostPromisingToolToAvoid,SevereCOVID19Infection,Discussion,Human,9111612
RealWorldVaccinationExperience,highlights,MinimalRiskProfileInDravetSyndrome,Discussion,Human,9111612
RiskComparison,weighs,VaccinationRiskAgainstInfectionRisk,Discussion,Human,9111612
COVID19Infection,canCause,SevereIllness,Discussion,Human,9111612
COVID19Infection,canCause,Death,Discussion,Human,9111612
LongTermImpactOfCOVID19Illness,is,UncertainInMedicallyComplexPopulation,Discussion,Human,9111612
DevelopmentalAndEpilepticEncephalopathy,isA,SevereEpilepsyCategory,Introduction,Mouse,9291096
DevelopmentalAndEpilepticEncephalopathy,isDifficultToTreat,RefractoryEpilepsy,Introduction,Mouse,9291096
DravetSyndrome,isA,DevelopmentalAndEpilepticEncephalopathy,Introduction,Mouse,9291096
DravetSyndrome,hasProperty,PharmacoresistantEpilepsy,Introduction,Mouse,9291096
DravetSyndrome,rarelyAchieves,CompleteSeizureControl,Introduction,Mouse,9291096
DravetSyndrome,treatedWith,MultipleAntiseizureMedication,Introduction,Mouse,9291096
DravetSyndrome,associatedWith,IntractableSeizure,Introduction,Mouse,9291096
DravetSyndrome,associatedWith,DevelopmentalDelay,Introduction,Mouse,9291096
DravetSyndrome,hasRiskOf,SUDEP,Introduction,Mouse,9291096
SUDEP,contributesTo,PrematureDeath,Introduction,Mouse,9291096
DravetSyndrome,oftenCausedBy,DeNovoSCN1APathogenicVariant,Introduction,Mouse,9291096
SCN1APathogenicVariant,resultsIn,HeterozygousLossOfFunction,Introduction,Mouse,9291096
Scn1aHaploinsufficiency,models,DravetSyndrome,Introduction,Mouse,9291096
Scn1aPlusMinusMouse,recapitulates,TemperatureDependentSeizure,Introduction,Mouse,9291096
Scn1aPlusMinusMouse,recapitulates,SpontaneousSeizure,Introduction,Mouse,9291096
Scn1aPlusMinusMouse,recapitulates,SUDEP,Introduction,Mouse,9291096
Scn1aPlusMinusMouse,recapitulates,BehavioralAbnormality,Introduction,Mouse,9291096
Scn1aRXPlusMouse,recapitulates,DravetSyndromePhenotype,Introduction,Mouse,9291096
Scn1aRXPlusMouse,hasGeneticFeature,PrematureTerminationCodon,Introduction,Mouse,9291096
PreclinicalResponseInScn1aModel,correlatesWith,ClinicalPharmacologicalResponseInDravetSyndrome,Introduction,Mouse,9291096
Stiripentol,approvedFor,SeizureAssociatedWithDravetSyndrome,Introduction,Mouse,9291096
Cannabidiol,approvedFor,SeizureAssociatedWithDravetSyndrome,Introduction,Mouse,9291096
Fenfluramine,approvedFor,SeizureAssociatedWithDravetSyndrome,Introduction,Mouse,9291096
ApprovedTherapy,oftenUsedAs,AddOnTherapy,Introduction,Mouse,9291096
ApprovedTherapy,rarelyAchieves,SeizureFreedom,Introduction,Mouse,9291096
TherapeuticNeed,requires,NovelTherapeuticStrategy,Introduction,Mouse,9291096
CH24H,isA,BrainSpecificEnzyme,Introduction,Mouse,9291096
CH24H,isAlsoKnownAs,CYP46A1,Introduction,Mouse,9291096
CH24H,responsibleFor,CholesterolCatabolism,Introduction,Mouse,9291096
CH24H,converts,Cholesterol,Introduction,Mouse,9291096
CH24H,produces,Hydroxycholesterol24S,Introduction,Mouse,9291096
CH24H,expressedIn,CorticalNeuron,Introduction,Mouse,9291096
CH24H,expressedIn,HippocampalNeuron,Introduction,Mouse,9291096
Hydroxycholesterol24S,predominantlySynthesizedBy,Neuron,Introduction,Mouse,9291096
CH24HInhibition,hasTherapeuticPotentialFor,NeuralExcitationAssociatedDisease,Introduction,Mouse,9291096
NeuralExcitationAssociatedDisease,includes,SeizureDisorder,Introduction,Mouse,9291096
Soticlestat,isA,CH24HInhibitor,Introduction,Mouse,9291096
Soticlestat,hasProperty,PotentInhibitor,Introduction,Mouse,9291096
Soticlestat,hasProperty,SelectiveInhibitor,Introduction,Mouse,9291096
Soticlestat,hasProperty,CNSPenetrantCompound,Introduction,Mouse,9291096
Soticlestat,inClinicalDevelopmentFor,DevelopmentalAndEpilepticEncephalopathy,Introduction,Mouse,9291096
Soticlestat,inClinicalDevelopmentFor,DravetSyndrome,Introduction,Mouse,9291096
Soticlestat,inClinicalDevelopmentFor,LennoxGastautSyndrome,Introduction,Mouse,9291096
Soticlestat,demonstratedBenefitIn,KindlingEpilepsyModel,Introduction,Mouse,9291096
Soticlestat,demonstratedBenefitIn,PTZModel,Introduction,Mouse,9291096
Soticlestat,demonstratedBenefitIn,KainicAcidKindlingModel,Introduction,Mouse,9291096
Soticlestat,improvesSurvivalIn,APPPS1TransgenicModel,Introduction,Mouse,9291096
ResearchObjective,evaluates,SoticlestatEffectOnDravetLikePhenotype,Introduction,Mouse,9291096
ResearchObjective,evaluates,HyperthermiaInducedSeizureThreshold,Introduction,Mouse,9291096
ResearchObjective,evaluates,SpontaneousGTCSFrequency,Introduction,Mouse,9291096
ResearchObjective,evaluates,Survival,Introduction,Mouse,9291096
ResearchObjective,evaluates,BehaviorAssayPerformance,Introduction,Mouse,9291096
ResearchObjective,evaluates,ElectroclinicalSeizureOccurrence,Introduction,Mouse,9291096
Scn1aPlusMinusMouse,generatedBy,CrossingScn1aPlusMinusMaleWithC57BL6JFemale,Methods,Mouse,9291096
Scn1aPlusMinusMouse,maintainedIn,SpecificPathogenFreeFacility,Methods,Mouse,9291096
Scn1aPlusMinusMouse,hasAccessTo,FoodAdLibitum,Methods,Mouse,9291096
Scn1aPlusMinusMouse,hasAccessTo,WaterAdLibitum,Methods,Mouse,9291096
Scn1aPlusMinusMouse,includesSex,Male,Methods,Mouse,9291096
Scn1aPlusMinusMouse,includesSex,Female,Methods,Mouse,9291096
Scn1aRXPlusMouse,maintainedOn,InbredStrainBackground,Methods,Mouse,9291096
Scn1aRXPlusMouse,includesSex,Male,Methods,Mouse,9291096
Scn1aRXPlusMouse,includesSex,Female,Methods,Mouse,9291096
Soticlestat,deliveredVia,CustomFormulatedChow,Methods,Mouse,9291096
VehicleControl,deliveredVia,ControlChow,Methods,Mouse,9291096
SoticlestatChow,usedFor,TreatmentAssignmentBlinding,Methods,Mouse,9291096
HyperthermiaInductionAssay,determines,GTCSInductionTemperatureThreshold,Methods,Mouse,9291096
HyperthermiaInductionAssay,appliedTo,Scn1aRXPlusMouse,Methods,Mouse,9291096
HyperthermiaInductionAssay,appliedTo,Scn1aPlusMinusMouse,Methods,Mouse,9291096
SpontaneousSeizureMonitoring,uses,ContinuousVideoMonitoring,Methods,Mouse,9291096
SpontaneousSeizureMonitoring,assesses,GTCSFrequency,Methods,Mouse,9291096
SpontaneousSeizureMonitoring,assesses,GTCSSeverity,Methods,Mouse,9291096
SeizureSeverityScoring,uses,ModifiedRacineScale,Methods,Mouse,9291096
ModifiedRacineScale,includes,TonicHindlimbExtension,Methods,Mouse,9291096
TonicHindlimbExtension,indicates,BrainstemInvasion,Methods,Mouse,9291096
HyperthermiaPrimingSeizure,performedBefore,SpontaneousSeizureMonitoring,Methods,Mouse,9291096
HyperthermiaPrimingSeizure,enhances,SpontaneousSeizureIncidenceInScn1aPlusMinusMouse,Methods,Mouse,9291096
BehaviorAssay,includes,OpenFieldTest,Methods,Mouse,9291096
BehaviorAssay,includes,ZeroMazeTest,Methods,Mouse,9291096
VideoEEGMonitoring,uses,EEGHeadmountImplantation,Methods,Mouse,9291096
VideoEEGMonitoring,records,ElectroclinicalGTCS,Methods,Mouse,9291096
ElectroclinicalGTCS,definedBy,HighFrequencyHighAmplitudeEEGActivity,Methods,Mouse,9291096
ElectroclinicalGTCS,followedBy,EEGSlowingOrAttenuation,Methods,Mouse,9291096
ElectroclinicalGTCS,hasBehavioralCorrelate,ObservableGTCS,Methods,Mouse,9291096
Bioanalysis,measures,SoticlestatConcentrationInPlasma,Methods,Mouse,9291096
Bioanalysis,measures,SoticlestatConcentrationInBrain,Methods,Mouse,9291096
Bioanalysis,measures,Hydroxycholesterol24SLevelInBrain,Methods,Mouse,9291096
LCMSMS,usedFor,CompoundQuantification,Methods,Mouse,9291096
SoticlestatTreatment,elevates,HyperthermiaInducedGTCSthreshold,Results,Mouse,9291096
SoticlestatTreatment,protectsAgainst,HyperthermiaInducedSeizure,Results,Mouse,9291096
SoticlestatTreatment,protectsAgainst,HyperthermiaInducedSeizureInScn1aRXPlusMouse,Results,Mouse,9291096
SoticlestatTreatment,protectsAgainst,HyperthermiaInducedSeizureInScn1aPlusMinusMouse,Results,Mouse,9291096
ProtectiveEffectAcrossInstitutions,supports,RobustEffect,Results,Mouse,9291096
SoticlestatTreatment,reduces,SpontaneousSeizureBurden,Results,Mouse,9291096
SoticlestatTreatment,reduces,SpontaneousGTCSFrequency,Results,Mouse,9291096
SoticlestatTreatment,increases,SeizureFreedomProportion,Results,Mouse,9291096
SoticlestatTreatment,reduces,GTCSSeverity,Results,Mouse,9291096
SoticlestatTreatment,preventsProgressionTo,TonicHindlimbExtension,Results,Mouse,9291096
SoticlestatTreatment,prevents,PrematureLethality,Results,Mouse,9291096
SoticlestatTreatment,prevents,SUDEPInScn1aPlusMinusMouseModel,Results,Mouse,9291096
SoticlestatTreatment,lowers,Hydroxycholesterol24SLevelInBrain,Results,Mouse,9291096
Hydroxycholesterol24SReduction,reflects,CH24HInhibition,Results,Mouse,9291096
OpenFieldTest,shows,IncreasedActivityInScn1aPlusMinusVehicleVersusWT,Results,Mouse,9291096
SoticlestatTreatment,doesNotNormalize,OpenFieldDistanceTraveled,Results,Mouse,9291096
ZeroMazeTest,shows,NoMajorDifferenceBetweenGroupsInThisBackground,Results,Mouse,9291096
SoticlestatTreatment,doesNotCause,Sedation,Results,Mouse,9291096
VideoEEGMonitoring,confirms,SoticlestatReducesElectroclinicalSeizureOccurrence,Results,Mouse,9291096
SoticlestatTreatment,reduces,ElectroclinicalGTCSFrequency,Results,Mouse,9291096
SoticlestatTreatment,reduces,ElectroclinicalSeizureSeverity,Results,Mouse,9291096
SoticlestatTreatment,reducesLikelihoodOf,ElectroclinicalSeizureProgressionToTonicHindlimbExtension,Results,Mouse,9291096
SoticlestatTreatment,improves,SurvivalDuringEEGMonitoring,Results,Mouse,9291096
SoticlestatTreatment,doesNotChange,SeizureDuration,Results,Mouse,9291096
DravetSyndrome,hasFeature,InfantileOnsetEpilepsy,Discussion,Mouse,9291096
UncontrolledSeizure,negativelyAffects,BrainDevelopment,Discussion,Mouse,9291096
UncontrolledSeizure,increasesRiskOf,SUDEP,Discussion,Mouse,9291096
NovelTreatmentNeed,motivatedBy,PoorResponseToAvailableTreatment,Discussion,Mouse,9291096
Soticlestat,significantlyImproves,DravetLikePhenotypeInScn1aModel,Discussion,Mouse,9291096
Soticlestat,provides,AntiSeizureEffect,Discussion,Mouse,9291096
Soticlestat,provides,AntiSUDEPEffect,Discussion,Mouse,9291096
AntiSUDEPEffect,linkedTo,PreventionOfTonicHindlimbExtension,Discussion,Mouse,9291096
PreventionOfTonicHindlimbExtension,suggests,ReducedForebrainToBrainstemSeizureSpread,Discussion,Mouse,9291096
ReducedForebrainToBrainstemSeizureSpread,suggests,ReducedSUDEPRisk,Discussion,Mouse,9291096
SeizureFrequency,notAlwaysDeterminantOf,Mortality,Discussion,Mouse,9291096
SevereSeizureWithTonicHindlimbExtension,associatedWith,MortalityInScn1aPlusMinusMouse,Discussion,Mouse,9291096
DelayedSeizureOnsetInTreatedMouse,suggests,PotentialDiseaseModifyingEffect,Discussion,Mouse,9291096
CH24HInhibition,mayInterfereWith,Epileptogenesis,Discussion,Mouse,9291096
Hydroxycholesterol24S,affects,BrainCholesterolHomeostasis,Discussion,Mouse,9291096
Hydroxycholesterol24S,affects,Inflammation,Discussion,Mouse,9291096
Hydroxycholesterol24S,affects,OxidativeStress,Discussion,Mouse,9291096
Hydroxycholesterol24S,modulates,NMDASignaling,Discussion,Mouse,9291096
SoticlestatMechanism,likelyMediatedBy,Hydroxycholesterol24SReduction,Discussion,Mouse,9291096
TherapeuticApproach,demonstrates,SeizureControlViaCholesterolMetabolismPathway,Discussion,Mouse,9291096
ClinicalTranslation,ongoingFor,Soticlestat,Discussion,Mouse,9291096
PreclinicalEvidence,supports,FurtherInvestigationInDravetSyndrome,Discussion,Mouse,9291096
Epilepsy,canDeriveFrom,StructuralDisorder,Introduction,Human,9587146
Epilepsy,canDeriveFrom,MetabolicDisorder,Introduction,Human,9587146
StructuralDisorder,canHave,MonogenicCause,Introduction,Human,9587146
MetabolicDisorder,canHave,MonogenicCause,Introduction,Human,9587146
GeneticFactor,playsRoleIn,EpilepsyEtiology,Introduction,Human,9587146
MonogenicEpilepsy,causedBy,RareVariantWithHighEffectSize,Introduction,Human,9587146
PolygenicEpilepsy,hasProperty,ComplexGeneticArchitecture,Introduction,Human,9587146
GeneticTesting,increasinglyIncorporatedInto,ClinicalPracticeForEpilepsy,Introduction,Human,9587146
NextGenerationSequencing,enables,RapidDiscoveryOfMonogenicEpilepsyEtiology,Introduction,Human,9587146
MonogenicEpilepsyGene,associatedWith,DevelopmentalDisorder,Introduction,Human,9587146
ReducedPenetrance,limits,GeneDiscovery,Introduction,Human,9587146
HighPerinatalMortality,limits,GeneDiscovery,Introduction,Human,9587146
GeneticDiagnosis,provides,EtiologicExplanation,Introduction,Human,9587146
GeneticDiagnosis,enables,TargetedGeneticCounseling,Introduction,Human,9587146
GeneticDiagnosis,enables,PrognosisKnowledge,Introduction,Human,9587146
